,last_scraped,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,Unnamed: 0,id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3316,2024-09-18,Liya,2020-10-28,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-08-18,2024-08-18,STR-541176,f,3316,1003531679355879936,373675137,1.0,0.97,161.0,287.0,4.0,1.0,2.0,2.0,105.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,0,52,1.0,1.0,0.0,4.8,4.8,4.8,5.0,4.8,49.0,0.0,0.0,0.94
3317,2024-09-18,Emmi,2016-07-18,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,1.5 shared baths,t,2024-09-18,2023-11-04,2024-09-16,STR-541176,f,3317,1003558130241159936,84573727,1.0,0.91,1.0,1.0,2.0,1.5,1.0,1.0,104.0,1.0,28,1.0,1.0,28.0,28.0,1.0,28.0,8,60,21.0,21.0,0.3,5.0,5.0,5.0,5.0,4.9,0.0,1.0,0.0,1.97
3318,2024-09-18,Dan,2023-10-14,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,2 shared baths,t,2024-09-18,2023-10-29,2024-07-19,STR-541679,f,3318,1004599756665260032,541813300,1.0,0.98,9.0,9.0,2.0,1.1,1.0,1.0,119.0,1.0,60,1.0,1.0,60.0,60.0,1.0,60.0,7,61,31.0,31.0,0.0,4.94,4.97,4.9,4.94,4.81,0.0,0.8,0.0,2.85
3319,2024-09-18,Dan,2023-10-14,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,2 baths,t,2024-09-18,2023-11-30,2024-06-06,STR-541679,f,3319,1004609262523399936,541813300,1.0,0.98,9.0,9.0,3.0,1.1,1.2,1.0,119.0,1.0,60,1.0,1.0,60.0,60.0,1.0,60.0,18,74,13.0,13.0,0.0,4.69,4.92,4.92,4.92,4.69,0.0,0.8,0.0,1.33
3320,2024-09-18,Evolve,2017-03-24,United States,within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-10,2024-09-08,STR-522953,t,3320,1006662795441849984,122377513,1.0,0.99,28.3,42.2,6.0,1.0,3.0,1.3,178.0,2.0,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,7,55,24.0,24.0,2.0,4.83,4.83,4.92,4.79,4.88,4.0,0.0,0.0,2.54
3321,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 baths,t,2024-09-18,2023-12-09,2024-08-04,STR-550228,f,3321,1007323651771570048,16612533,1.0,0.93,19.0,22.0,2.0,1.5,1.0,1.0,60.0,29.0,730,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,0,2.0,2.0,0.0,4.5,5.0,5.0,5.0,4.5,2.0,0.8,0.0,0.21
3322,2024-09-18,Maria,2019-06-12,"Randolph, MA",within a few hours,f,t,t,Private room in home,Private room,1 bath,t,2024-09-18,2023-12-09,2024-08-04,STR-550228,f,3322,1007355663387580032,268089102,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,55.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,20,80,0.0,0.0,0.0,4.5,5.0,5.0,5.0,4.5,0.0,3.0,0.0,0.31
3323,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 baths,t,2024-09-18,2023-12-03,2024-07-31,STR-550228,f,3323,1007480621926249984,16612533,1.0,0.93,19.0,22.0,3.0,1.5,1.0,1.0,79.0,29.0,730,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,11,3.0,3.0,0.0,5.0,4.67,5.0,5.0,4.8,2.0,0.8,0.0,0.31
3324,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 baths,t,2024-09-18,2023-12-07,2024-08-10,STR-550228,f,3324,1007483714622380032,16612533,1.0,0.93,19.0,22.0,2.0,1.5,1.0,1.0,43.0,29.0,730,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,0,3.0,3.0,0.0,4.8,4.8,4.33,4.9,4.8,2.0,0.8,0.0,0.31
3325,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 baths,t,2024-09-18,2024-06-30,2024-09-01,STR-550228,f,3325,1007486142006279936,16612533,1.0,0.93,19.0,22.0,2.0,1.5,1.0,1.0,65.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,0,0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,4.5,2.0,0.8,0.0,0.74
3326,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,4.5 baths,t,2024-09-18,2024-06-30,2024-09-01,STR-550228,t,3326,1007489643778489984,16612533,1.0,0.93,19.0,22.0,2.8,1.2,1.2,1.0,213.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.5,2.0,0.8,0.0,0.32
3327,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 baths,t,2024-09-18,2024-03-17,2024-06-14,STR-550228,f,3327,1007515467943670016,16612533,1.0,0.93,19.0,22.0,1.0,1.5,1.0,1.0,60.0,30.0,730,30.0,30.0,730.0,730.0,30.0,730.0,0,0,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,0.8,0.0,0.32
3328,2024-09-18,Compass,2014-09-02,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-11-16,2024-08-15,STR-550228,f,3328,1008634914969549952,20857768,1.0,1.0,51.0,112.0,3.0,1.0,1.0,1.0,254.0,9.0,365,7.0,9.0,365.0,365.0,8.9,365.0,5,49,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.29
3329,2024-09-18,Jonathan,2019-11-02,"Cambridge, MA",within a few hours,t,t,t,Entire home,Entire home/apt,1 bath,t,2024-09-18,2024-02-27,2024-07-20,STR-569381,f,3329,1008752304965910016,306329570,1.0,0.85,12.0,14.0,6.0,1.0,3.0,3.0,279.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,17,21,10.0,10.0,0.0,4.9,5.0,4.7,5.0,4.9,4.0,0.0,0.0,1.46
3330,2024-09-18,Michal,2014-05-08,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2023-11-07,2024-09-15,STR-539400,f,3330,1009490318960300032,15276713,1.0,0.84,1.0,5.0,4.0,1.1,2.0,2.0,267.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,4,21,58.0,7.0,0.3,4.98,4.97,4.95,4.97,4.78,1.0,0.0,0.0,5.49
3331,2024-09-18,Sophia,2019-09-25,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,0 shared baths,t,2024-09-18,2023-11-07,2024-09-15,Exempt: This listing is a unit that has contracts with hospitals,f,3331,1009504273855779968,297860058,1.0,0.94,28.3,42.2,1.0,1.1,2.0,1.0,65.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,0,0,0.0,0.0,0.0,4.98,4.97,4.95,4.97,4.78,1.0,0.8,0.0,0.18
3332,2024-09-18,Mohammed Radi,2018-08-29,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-28,2023-11-05,Exempt: This listing is a unit that has contracts with hospitals,t,3332,1010233086734300032,212359760,1.0,0.98,120.0,185.0,5.0,1.0,2.0,3.0,125.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,12,71,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,63.0,0.0,0.0,0.18
3333,2024-09-18,Mohammed Radi,2018-08-29,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,Exempt: This listing is a unit that has contracts with hospitals,t,3333,1010241254381920000,212359760,1.0,0.98,120.0,185.0,5.0,1.0,2.0,3.0,125.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,13,70,3.0,3.0,0.0,5.0,5.0,4.67,5.0,4.33,63.0,0.0,0.0,0.33
3334,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,t,3334,1010657004404889984,107434423,1.0,0.96,28.3,42.2,2.0,1.0,0.0,1.0,262.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,12.8,0.0,0.0,1.55
3335,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,f,3335,1010657555293779968,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,230.0,32.0,1125,31.0,28.6,1125.0,1125.0,40.8,1125.0,10,55,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,12.8,0.0,0.0,1.55
3336,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,t,3336,1010657915509030016,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,305.0,32.0,1125,31.0,28.6,1125.0,1125.0,37.4,1125.0,0,1,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,12.8,0.0,0.0,1.55
3337,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,t,3337,1010658557548130048,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,309.0,32.0,1125,31.0,28.6,1125.0,1125.0,35.8,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,12.8,0.0,0.0,1.55
3338,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,t,3338,1010659519692429952,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,315.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.7,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,12.8,0.0,0.0,1.55
3339,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,t,3339,1010659956299289984,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,308.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,1,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,12.8,0.0,0.0,1.55
3340,2024-09-18,Tina,2023-08-22,"New York, NY",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,f,3340,1010706163278040064,533234561,1.0,0.78,98.0,147.0,2.0,1.0,1.0,1.0,137.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,0,0,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,5.0,2.0,0.0,1.55
3341,2024-09-18,Tina,2023-08-22,"New York, NY",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,f,3341,1010722753047399936,533234561,1.0,0.78,98.0,147.0,2.0,1.0,1.0,1.0,155.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,0,47,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,5.0,2.0,0.0,1.55
3342,2024-09-18,Tina,2023-08-22,"New York, NY",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,f,3342,1010722922313159936,533234561,1.0,0.78,98.0,147.0,2.0,1.0,1.0,1.0,229.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,0,11,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,5.0,2.0,0.0,1.55
3343,2024-09-18,Tina,2023-08-22,"New York, NY",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,f,3343,1010723387242349952,533234561,1.0,0.78,98.0,147.0,2.0,1.0,1.0,1.0,102.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,0,47,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,5.0,2.0,0.0,1.55
3344,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-12-21,2024-08-08,STR-446898,f,3344,1011434446878210048,107434423,1.0,0.96,28.3,42.2,6.0,1.0,3.0,3.0,333.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,4.67,5.0,4.33,12.8,0.0,0.0,1.55
3345,2024-09-18,Angela,2019-07-25,"Savannah, GA",within an hour,t,t,t,Entire condo,Entire home/apt,2 baths,t,2024-09-18,2023-12-04,2024-08-08,STR-446898,t,3345,1011678374518969984,279124542,1.0,1.0,9.0,32.0,7.0,1.2,3.0,1.0,213.0,30.0,1125,2.0,10.0,1125.0,1125.0,9.2,1125.0,8,52,15.0,15.0,0.0,4.67,4.4,4.33,4.87,4.4,2.0,0.0,0.0,1.55
3346,2024-09-18,Dan,2023-10-14,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2023-11-04,2024-07-05,STR-541679,f,3346,1012176648363789952,541813300,1.0,0.98,9.0,9.0,3.0,1.0,1.0,1.0,119.0,1.0,60,1.0,1.0,60.0,60.0,1.0,60.0,8,62,34.0,34.0,0.0,4.88,4.85,4.88,4.97,4.88,0.0,0.8,0.0,3.19
3347,2024-09-18,Dan,2023-10-14,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2023-10-29,2024-09-01,STR-541679,f,3347,1012203440462160000,541813300,1.0,0.98,9.0,9.0,3.0,1.0,1.0,1.0,119.0,1.0,30,1.0,1.0,30.0,30.0,1.0,30.0,14,71,26.0,26.0,1.0,4.85,4.88,4.96,4.85,4.69,0.0,0.8,0.0,2.39
3348,2024-09-18,Karan,2021-03-23,"Boston, MA",within a few hours,t,t,f,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-29,2024-09-01,STR-555318,f,3348,1013715358826969984,393834468,1.0,0.89,2.0,2.0,1.0,1.2,1.0,1.0,213.0,7.0,365,7.0,7.0,365.0,365.0,7.0,365.0,0,2,0.0,0.0,0.0,4.85,4.88,4.96,4.85,4.69,1.0,0.0,0.0,1.52
3349,2024-09-18,Carmen,2023-10-30,"Santo Domingo, Dominican Republic",within a few hours,t,t,t,Entire condo,Entire home/apt,1 bath,t,2024-09-18,2024-03-05,2024-06-24,STR-543766,t,3349,1013768855136029952,544126228,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,299.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,11,20,10.0,10.0,0.0,4.9,4.9,4.9,4.9,4.8,1.0,0.0,0.0,1.52
3350,2024-09-18,Mylinh,2022-08-04,"Santo Domingo, Dominican Republic",within an hour,t,t,f,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2024-01-01,2024-09-01,STR-540362,t,3350,1013856506204050048,473301884,1.0,1.0,7.0,9.0,2.8,1.1,3.0,1.3,244.0,2.0,365,1.0,2.0,365.0,365.0,2.0,365.0,4,53,38.0,38.0,0.3,4.87,4.92,4.87,4.92,4.79,2.0,0.0,0.0,4.35
3351,2024-09-18,Chris,2016-01-04,"Boston, MA",within a day,f,f,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-11-20,2024-09-16,STR-544087,f,3351,1013926815356329984,53309087,1.0,0.92,1.0,1.0,3.0,1.2,2.0,1.0,213.0,2.0,365,1.0,2.0,365.0,365.0,2.0,365.0,2,4,68.0,7.0,0.3,4.75,4.84,4.69,4.94,4.59,1.0,0.0,0.0,1.6
3352,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-11-20,2024-09-16,STR-541462,t,3352,1014290973000179968,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,221.0,32.0,1125,31.0,28.6,1125.0,1125.0,35.0,1125.0,0,0,0.0,0.0,0.0,4.75,4.84,4.69,4.94,4.59,12.8,0.0,0.0,1.6
3353,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 baths,t,2024-09-18,2023-11-20,2024-09-16,STR-541462,f,3353,1014554714716969984,16612533,1.0,0.93,19.0,22.0,2.0,1.5,1.0,1.0,60.0,30.0,730,30.0,30.0,730.0,730.0,30.0,730.0,0,4,0.0,0.0,0.0,4.75,4.84,4.69,4.94,4.59,2.0,0.8,0.0,1.6
3354,2024-09-18,Lucio,2016-07-15,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2023-11-25,2024-09-11,STR-541462,f,3354,1014835004620989952,83935110,1.0,0.99,1.0,1.0,5.0,1.1,2.0,2.0,440.0,1.0,365,1.0,2.0,365.0,365.0,1.0,365.0,2,40,68.0,7.0,0.3,4.9,4.96,4.99,4.99,4.9,1.0,0.0,0.0,1.6
3355,2024-09-18,Anwar,2023-06-03,"Boston, MA",within an hour,f,t,t,Private room in bed and breakfast,Private room,1 bath,t,2024-09-18,2023-11-05,2024-06-11,Exempt: This listing is a hotel or motel,t,3355,1015984680697570048,518080572,1.0,0.98,17.0,18.0,2.0,1.2,1.0,1.0,213.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,23,78,4.0,4.0,0.0,4.8,4.8,4.8,4.75,4.8,0.0,3.0,0.0,0.38
3356,2024-09-18,Jen,2014-04-02,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 private bath,t,2024-09-18,2024-02-17,2024-07-31,STR-540680,f,3356,1016049727705270016,13819661,1.0,0.97,5.0,6.0,2.0,1.0,1.0,1.0,71.0,31.0,365,31.0,31.0,365.0,365.0,31.0,365.0,0,0,2.0,2.0,0.0,5.0,5.0,5.0,5.0,4.5,2.0,3.0,0.0,0.28
3357,2024-09-18,Jen,2014-04-02,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2024-02-09,2024-08-31,STR-540680,f,3357,1016073168618370048,13819661,1.0,0.97,5.0,6.0,2.0,1.2,1.0,1.0,213.0,31.0,365,31.0,31.0,365.0,365.0,31.0,365.0,0,0,4.0,4.0,1.0,4.5,4.25,4.5,4.75,4.8,2.0,3.0,0.0,0.54
3358,2024-09-18,Jen,2014-04-02,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 bath,t,2024-09-18,2024-04-06,2024-08-04,STR-540680,f,3358,1016119071461080064,13819661,1.0,0.97,5.0,6.0,2.0,1.0,1.0,1.0,56.0,31.0,365,31.0,31.0,365.0,365.0,31.0,365.0,0,0,3.0,3.0,0.0,5.0,5.0,5.0,4.67,4.67,2.0,3.0,0.0,0.54
3359,2024-09-18,Jodie,2017-05-17,"Boston, MA",within a day,f,t,t,Private room in rental unit,Private room,2 baths,t,2024-09-18,2023-12-22,2024-07-03,STR-476426,f,3359,1016571137546249984,130680380,1.0,0.79,35.0,48.0,2.0,1.2,1.0,1.0,213.0,9.0,365,9.0,9.0,365.0,365.0,9.0,365.0,0,0,3.0,3.0,0.0,4.8,4.8,4.8,4.9,5.0,13.0,0.8,0.0,0.33
3360,2024-09-18,Greg,2023-06-08,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2024-07-29,2024-08-11,Exempt: This listing is a unit used for furnished institutional or business stays,f,3360,1016785075183270016,518882444,1.0,1.0,10.0,68.0,5.0,1.1,2.0,3.0,208.5,3.0,365,3.0,3.0,365.0,365.0,3.0,365.0,28,88,2.0,2.0,0.0,4.8,5.0,4.8,5.0,4.8,5.0,0.0,0.0,1.15
3361,2024-09-18,Jen,2014-04-02,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2024-07-29,2024-08-11,STR-540680,f,3361,1018127929937980032,13819661,1.0,0.97,5.0,6.0,6.0,1.2,3.0,1.0,213.0,31.0,365,31.0,31.0,365.0,365.0,31.0,365.0,0,0,0.0,0.0,0.0,4.8,5.0,4.8,5.0,4.8,2.0,3.0,0.0,2.34
3362,2024-09-18,Johna,2022-06-09,"Michigan Center, MI",within an hour,t,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2023-11-16,2024-08-25,STR-545309,t,3362,1018290267718029952,463475392,1.0,0.99,34.0,37.0,6.0,1.1,2.0,1.3,208.5,3.0,365,1.0,3.0,1125.0,1125.0,3.0,1125.0,7,60,24.0,24.0,2.0,4.67,4.38,4.83,4.75,4.83,15.0,0.0,0.0,2.34
3363,2024-09-18,Maddie,2014-01-08,"Fort Wayne, IN",within an hour,t,t,t,Private room in rental unit,Private room,2 shared baths,t,2024-09-18,2024-01-31,2024-08-05,STR-545309,t,3363,1018394463652380032,11124961,1.0,0.98,28.0,29.0,2.0,1.1,1.0,1.0,76.0,2.0,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,24,84,12.0,12.0,0.0,4.67,4.67,4.5,5.0,4.5,0.0,1.0,0.0,1.55
3364,2024-09-18,Healing Homes,2020-08-30,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2023-11-12,2024-08-21,STR-425117,t,3364,1018956196236339968,365116307,1.0,1.0,60.0,71.0,2.8,1.1,1.2,1.3,208.5,1.0,365,1.0,4.0,365.0,365.0,2.9,365.0,4,41,46.0,7.0,1.0,4.59,4.5,4.87,4.89,4.78,59.0,0.0,0.0,4.42
3365,2024-09-18,Blueground,2016-12-16,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-11-12,2024-08-21,STR-425117,f,3365,1019496762697720064,107434423,1.0,0.96,28.3,42.2,2.0,1.0,1.0,1.0,302.0,32.0,1125,31.0,28.6,1125.0,1125.0,34.8,1125.0,0,14,0.0,0.0,0.0,4.59,4.5,4.87,4.89,4.78,12.8,0.0,0.0,0.4
3366,2024-09-18,Sean,2016-07-19,"New York, NY",within an hour,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2023-11-12,2024-08-21,STR-425117,f,3366,1019584694797740032,84744174,1.0,0.98,6.0,10.0,1.0,1.0,1.0,1.0,60.0,14.2,365,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,57,0.0,0.0,0.0,4.59,4.5,4.87,4.89,4.78,0.0,2.0,0.0,0.4
3367,2024-09-18,Charlie,2017-09-19,"Austin, TX",within an hour,f,t,t,Entire townhouse,Entire home/apt,2 baths,t,2024-09-18,2023-11-26,2024-02-17,STR-425117,t,3367,1019667084687280000,151238588,1.0,1.0,19.0,83.0,2.8,1.1,1.2,1.3,208.5,1.0,365,2.0,30.0,365.0,365.0,2.5,365.0,12,71,4.0,4.0,0.0,4.25,4.8,4.75,4.9,4.75,3.0,0.0,0.0,0.4
3368,2024-09-18,Boston,2020-10-12,"Austin, TX",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-11-19,2024-08-29,Exempt: This listing is a unit that has contracts with hospitals,t,3368,1020296447203769984,371640674,1.0,1.0,19.0,19.0,2.0,1.0,0.0,1.0,252.0,1.0,365,1.0,5.0,365.0,365.0,2.0,365.0,4,49,42.0,42.0,0.3,4.93,4.88,4.88,4.95,4.9,3.0,0.0,0.0,4.13
3369,2024-09-18,Sully And Indira,2023-11-06,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-11-12,2024-09-16,STR-532120,f,3369,1020315821798169984,545286374,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,160.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,6,53,50.0,7.0,0.3,4.78,4.78,4.88,4.88,4.64,1.0,0.0,0.0,4.81
3370,2024-09-18,Sophia,2019-09-25,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,0 baths,t,2024-09-18,2023-11-12,2024-09-16,STR-542608,f,3370,1020885853097520000,297860058,1.0,0.94,28.3,42.2,1.0,1.1,3.0,1.0,55.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,0,0,0.0,0.0,0.0,4.78,4.78,4.88,4.88,4.64,1.0,0.8,0.0,2.25
3371,2024-09-18,Anna And Samuel,2023-10-15,"Boston, MA",within an hour,t,t,t,Private room in villa,Private room,2 shared baths,t,2024-09-18,2023-11-17,2024-09-09,STR-542608,f,3371,1021168700079440000,541993082,1.0,0.98,4.0,4.0,3.0,1.1,1.0,2.0,95.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0,18,73,23.0,23.0,0.3,4.96,4.96,5.0,4.96,4.96,0.0,4.0,0.0,2.25
3372,2024-09-18,Anna And Samuel,2023-10-15,"Boston, MA",within an hour,t,t,t,Private room in villa,Private room,2 shared baths,t,2024-09-18,2023-12-27,2024-09-11,STR-542608,f,3372,1021189333964850048,541993082,1.0,0.98,4.0,4.0,2.0,1.1,1.0,2.0,95.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,18,77,14.0,14.0,0.3,5.0,5.0,5.0,5.0,5.0,0.0,4.0,0.0,1.57
3373,2024-09-18,Rose,2016-12-05,"Boston, MA",within an hour,f,t,t,Entire home,Entire home/apt,1 bath,t,2024-09-18,2023-12-27,2024-09-12,STR-541342,f,3373,1021753022081400064,106283400,1.0,0.88,1.0,4.0,4.0,1.0,2.0,2.0,185.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,2,24,26.0,26.0,2.0,4.88,4.92,4.81,4.88,4.77,1.0,0.0,0.0,2.92
3374,2024-09-18,Daniel,2017-06-26,"Boston, MA",within an hour,f,t,t,Entire condo,Entire home/apt,1 bath,t,2024-09-18,2023-11-18,2024-08-26,STR-464328,f,3374,1022395528118680064,137161971,1.0,0.95,4.0,4.0,4.0,1.0,1.0,2.0,154.0,1.0,365,1.0,2.0,365.0,365.0,1.9,365.0,10,55,43.0,7.0,1.0,4.95,4.95,4.88,4.98,4.6,3.0,0.0,0.0,4.22
